2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,2,2,10,10,10,10,10,10,10,2
2,10,10,10,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,10,10,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,2,2,2,2,2,2,2
2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,15,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,15,15,15,15,15,15,15,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,11,11,4,4,4,10,10,2
2,15,15,15,15,15,15,15,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,10,10,2
2,15,15,15,15,15,15,15,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,10,10,2
2,15,15,15,15,15,15,15,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,10,10,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,4,2
2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2
2,10,10,10,10,10,10,10,10,10,4,4,4,4,4,4,11,11,11,11,11,4,4,4,11,11,11,11,11,2,2,2
2,10,10,10,10,10,10,10,10,10,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2
2,10,10,10,10,10,10,10,10,10,4,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2
2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,Sol,,,,2,4,8, Plateformes,,,,,,10,->,99, Walkable Tiles,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,11,,12,,Water ,,,,,15,,Vide,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,13,,14,,Lava,,,,,,,,,,,,,,,,,,,,,
